feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals..g__Faecalibacterium.s__Faecalibacterium_prausnitzii	treatment	F	-1.91300778727627	0.438737827195469	12	5	0.00241182764226189	0.607907876446305
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	treatment	B	-1.68240354744284	0.338116541421678	12	4	0.00108517221495955	0.607907876446305
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	treatment	F	-1.68240354744285	0.338116541421678	12	4	0.00108517221495954	0.607907876446305
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.g__Roseburia.s__Roseburia_faecis	treatment	F	-1.1801664660511	0.279982809219201	12	4	0.00293521664761938	0.607907876446305
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis.g__Roseburia.s__Roseburia_faecis	treatment	S	-1.1801664660511	0.279982809219201	12	4	0.00293521664761938	0.607907876446305
METH.ACETATE.PWY..methanogenesis.from.acetate.g__Blautia.s__Blautia_obeum	treatment	S	-0.348016822877032	0.0556012883552438	12	12	0.00024328679327177	0.607907876446305
P185.PWY..formaldehyde.assimilation.III..dihydroxyacetone.cycle..unclassified	treatment	F	-2.30585116582288	0.538879153417315	12	6	0.00269123628590137	0.607907876446305
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Collinsella.s__Collinsella_aerofaciens	treatment	B	-1.19553195332181	0.278394969590164	12	4	0.0026357295699678	0.607907876446305
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing..g__Collinsella.s__Collinsella_aerofaciens	treatment	F	-1.19553195332181	0.278394969590164	12	4	0.0026357295699678	0.607907876446305
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Coprococcus.s__Coprococcus_eutactus	treatment	B	-1.3573152515925	0.264079430337127	12	4	0.000885350488900352	0.607907876446305
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Coprococcus.s__Coprococcus_eutactus	treatment	F	-1.3573152515925	0.264079430337127	12	4	0.000885350488900352	0.607907876446305
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Collinsella.s__Collinsella_aerofaciens	treatment	B	-1.3390032219519	0.295282733097609	12	4	0.00191262338085502	0.607907876446305
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria..g__Collinsella.s__Collinsella_aerofaciens	treatment	F	-1.3390032219519	0.295282733097609	12	4	0.00191262338085503	0.607907876446305
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	B	-1.88510631848845	0.368292421371903	12	4	0.00090886364445871	0.607907876446305
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	F	-1.88510631848845	0.368292421371903	12	4	0.00090886364445871	0.607907876446305
PWY.7221..guanosine.ribonucleotides.de.novo.biosynthesis.g__Streptococcus.s__Streptococcus_salivarius	treatment	S	-1.55177298515512	0.368292421371903	12	4	0.00294208288661249	0.607907876446305
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic..g__Faecalibacterium.s__Faecalibacterium_prausnitzii	treatment	F	-1.9697492197096	0.444676766242695	12	5	0.00219811988376451	0.607907876446305
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes..g__Roseburia.s__Roseburia_faecis	treatment	B	-1.19500169198047	0.243866014695614	12	4	0.00119341016921501	0.607907876446305
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes..g__Roseburia.s__Roseburia_faecis	treatment	F	-1.19500169198047	0.243866014695614	12	4	0.00119341016921501	0.607907876446305
TRNA.CHARGING.PWY..tRNA.charging.g__Bacteroides.s__Bacteroides_dorei	treatment	F	-1.68411617174133	0.394351704391694	12	7	0.00272198352213212	0.607907876446305
VALSYN.PWY..L.valine.biosynthesis.g__Dorea.s__Dorea_longicatena	treatment	B	-1.53764992000464	0.34833310018858	12	5	0.00224346344899608	0.607907876446305
VALSYN.PWY..L.valine.biosynthesis.g__Dorea.s__Dorea_longicatena	treatment	F	-1.53764992000464	0.34833310018858	12	5	0.00224346344899608	0.607907876446305
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	F	-1.89504387575618	0.4262174204495	12	5	0.00215016390208495	0.607907876446305
VALSYN.PWY..L.valine.biosynthesis.unclassified	treatment	B	-0.799350690065598	0.180644708696282	12	12	0.00221173209383641	0.607907876446305
PWY0.1061..superpathway.of.L.alanine.biosynthesis.g__Bifidobacterium.s__Bifidobacterium_adolescentis	treatment	F	-1.68852219480858	0.403930325665464	12	7	0.00307864382664789	0.610679789453875
PWY.1042..glycolysis.IV.g__Collinsella.s__Collinsella_aerofaciens	treatment	F	-1.9784392798318	0.486552332985818	12	5	0.00360213355580894	0.687037703971405
UNINTEGRATED.g__Ruminococcus.s__Ruminococcus_bicirculans	treatment	B	-1.73483261779949	0.432695760254482	12	9	0.00389854091411019	0.709413160441235
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic..g__Bifidobacterium.s__Bifidobacterium_pseudocatenulatum	treatment	S	-1.34907021410951	0.338116541421678	12	4	0.00400555928460468	0.709413160441235
UNINTEGRATED.g__Streptococcus.s__Streptococcus_vestibularis	treatment	F	-2.39756826525397	0.622496103951253	12	5	0.00486690141885682	0.709851886356206
DTDPRHAMSYN.PWY..dTDP..beta..L.rhamnose.biosynthesis.g__Bifidobacterium.s__Bifidobacterium_adolescentis	treatment	B	-1.66285622239646	0.430918411892307	12	9	0.00481665285263788	0.709851886356206
PWY.2942..L.lysine.biosynthesis.III.g__Bacteroides.s__Bacteroides_eggerthii	treatment	B	1.41215403698786	0.361750433971294	12	4	0.00452120334605034	0.709851886356206
PWY.6124..inosine.5..phosphate.biosynthesis.II.g__Coprococcus.s__Coprococcus_eutactus	treatment	S	-1.02398191825916	0.264079430337127	12	4	0.00469098203842747	0.709851886356206
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	B	-1.24697132487567	0.319099501567518	12	4	0.00449507224047431	0.709851886356206
VALSYN.PWY..L.valine.biosynthesis.g__Streptococcus.s__Streptococcus_equinus	treatment	F	-1.24697132487567	0.319099501567518	12	4	0.00449507224047432	0.709851886356206
HSERMETANA.PWY..L.methionine.biosynthesis.III.g__Bifidobacterium.s__Bifidobacterium_bifidum	treatment	F	-1.82558471264247	0.482612891591631	12	5	0.00536734933756958	0.724147025365285
P41.PWY..pyruvate.fermentation.to.acetate.and..S..lactate.I.g__Bifidobacterium.s__Bifidobacterium_adolescentis	treatment	B	0.803385427179048	0.212644246064522	12	12	0.00540299252641975	0.724147025365285
PWY.5100..pyruvate.fermentation.to.acetate.and.lactate.II.g__Bifidobacterium.s__Bifidobacterium_adolescentis	treatment	B	0.803385427179048	0.212644246064522	12	12	0.00540299252641975	0.724147025365285
UNINTEGRATED.g__Akkermansia.s__Akkermansia_muciniphila	treatment	B	-1.2728388229968	0.447861773683256	12	6	0.021743790883815	0.772120344591767
UNINTEGRATED.g__Bacteroides.s__Bacteroides_finegoldii	treatment	B	-1.35032524949687	0.571015508902544	12	3	0.045616690203179	0.772120344591767
UNINTEGRATED.g__Bacteroides.s__Bacteroides_finegoldii	treatment	F	-1.35032524949687	0.571015508902544	12	3	0.045616690203179	0.772120344591767
UNINTEGRATED.g__Bacteroides.s__Bacteroides_vulgatus	treatment	F	0.187661791453073	0.0783105816053848	12	12	0.0434214382858213	0.772120344591767
UNINTEGRATED.g__Bifidobacterium.s__Bifidobacterium_adolescentis	treatment	B	0.271181319064444	0.0837839477534392	12	12	0.0119369727246834	0.772120344591767
UNINTEGRATED.g__Dialister.s__Dialister_succinatiphilus	treatment	B	-1.50229318593247	0.50077140403749	12	6	0.017072773738199	0.772120344591767
UNINTEGRATED.g__Fusicatenibacter.s__Fusicatenibacter_saccharivorans	treatment	F	-1.9260985230154	0.621102443916651	12	8	0.0146414446254164	0.772120344591767
UNINTEGRATED.g__Ruminococcus.s__Ruminococcus_bicirculans	treatment	F	-1.23880067266335	0.432695760254482	12	9	0.0210546703685237	0.772120344591767
UNINTEGRATED.g__Ruminococcus.s__Ruminococcus_bromii	treatment	F	0.277169016618423	0.116245737443558	12	12	0.0442451605369588	0.772120344591767
UNINTEGRATED.g__Streptococcus.s__Streptococcus_pneumoniae	treatment	B	-1.53928223844417	0.635232931500247	12	9	0.0416431222216575	0.772120344591767
UNINTEGRATED.g__Streptococcus.s__Streptococcus_salivarius	treatment	F	-2.22192252287097	0.775709952050873	12	10	0.0210097616944765	0.772120344591767
UNINTEGRATED.g__Streptococcus.s__Streptococcus_vestibularis	treatment	B	-2.06423493192063	0.622496103951253	12	5	0.0106020716832575	0.772120344591767
UNINTEGRATED.g__Streptococcus.s__Streptococcus_vestibularis	treatment	S	-1.77348039671643	0.622496103951253	12	5	0.0215126977206047	0.772120344591767
ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose..g__Blautia.s__Blautia_wexlerae	treatment	B	0.354525051445803	0.137032872147382	12	12	0.0322555453561491	0.772120344591767
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine..g__Roseburia.s__Roseburia_faecis	treatment	B	-1.30667815235583	0.50736501137963	12	5	0.0328494487421324	0.772120344591767
