feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
A.Gram.positive.cluster.that.relates.ribosomal.protein.L28P.to.a.set.of.uncharacterized.proteins	treatment	F	-0.193838318930436	0.0386182981070148	12	12	0.00102772352617014	0.680609905206176
EC.4.1.3...Oxo.acid.lyases	treatment	F	-0.185812076671703	0.0336456157830981	12	12	0.000558654280571469	0.680609905206176
EC.4.1.3...Oxo.acid.lyases	treatment	S	-0.173646815923322	0.0336456157830981	12	12	0.000862544064641996	0.680609905206176
Two.partner.secretion.pathway..TPS.	treatment	B	-2.34910117751156	0.426931855613325	12	11	0.000572199536685296	0.680609905206176
CXXX.repeat.peptide.maturase.system	treatment	F	-1.76557163095612	0.391391743908981	12	9	0.00197318237928427	0.820319303443265
Lysine.fermentation	treatment	S	0.0848363997973859	0.0191069290399697	12	12	0.00216769917859678	0.820319303443265
Two.partner.secretion.pathway..TPS.	treatment	S	-1.92093943850977	0.426931855613325	12	11	0.00200366710804488	0.820319303443265
Murein.hydrolase.regulation.and.cell.death	treatment	B	-0.187335395444918	0.0438810589672316	12	12	0.0027272718297677	0.903067884631828
X.GlcNAc.2.Catabolic.Operon	treatment	B	-0.35335870495114	0.429172001856674	12	12	0.434165179668397	0.999635049179722
X.GlcNAc.2.Catabolic.Operon	treatment	F	-0.232217848560766	0.429172001856674	12	12	0.603186494010471	0.999635049179722
X.GlcNAc.2.Catabolic.Operon	treatment	S	-0.195726829908681	0.429172001856674	12	12	0.660474366097145	0.999635049179722
X2.Ketogluconate.Utilization	treatment	B	-0.0641829180409873	0.721741438722557	12	9	0.931325185609069	0.999635049179722
X2.Ketogluconate.Utilization	treatment	F	0.564991383822656	0.721741438722557	12	9	0.456279892550012	0.999635049179722
X2.Ketogluconate.Utilization	treatment	S	-0.372886624065969	0.721741438722557	12	9	0.619376461530116	0.999635049179722
X2.O.alpha.mannosyl.D.glycerate.utilization	treatment	B	0.131380788441506	0.0828132464515899	12	12	0.151293731384982	0.999635049179722
X2.O.alpha.mannosyl.D.glycerate.utilization	treatment	F	0.047087283227958	0.08281324645159	12	12	0.585233660128996	0.999635049179722
X2.O.alpha.mannosyl.D.glycerate.utilization	treatment	S	-0.233762941067905	0.08281324645159	12	12	0.0223980551323219	0.999635049179722
X2.phosphoglycolate.salvage	treatment	B	-0.0808525688682047	0.047866413078288	12	12	0.129667578802357	0.999635049179722
X2.phosphoglycolate.salvage	treatment	F	-0.0279083632970303	0.047866413078288	12	12	0.575924114215069	0.999635049179722
X2.phosphoglycolate.salvage	treatment	S	-0.0375263234638864	0.047866413078288	12	12	0.455634720951677	0.999635049179722
X4.Hydroxyphenylacetic.acid.catabolic.pathway	treatment	B	-1.26732560612587	0.819336967429081	12	9	0.160505032480165	0.999635049179722
X4.Hydroxyphenylacetic.acid.catabolic.pathway	treatment	F	-0.761841360783889	0.819336967429081	12	9	0.37966320588959	0.999635049179722
X4.Hydroxyphenylacetic.acid.catabolic.pathway	treatment	S	0.150500144415684	0.819336967429082	12	9	0.858830672884001	0.999635049179722
X5.FCL.like.protein	treatment	B	-0.0865273539018239	0.056427916243086	12	12	0.163715895457163	0.999635049179722
X5.FCL.like.protein	treatment	F	-0.059562996979511	0.056427916243086	12	12	0.322001544329919	0.999635049179722
X5.FCL.like.protein	treatment	S	-0.100716938881294	0.056427916243086	12	12	0.112112822067484	0.999635049179722
A.DNA.integrity.scanning.protein.that.co.occurs.with.RadA	treatment	B	-0.772985099987972	0.49660367887092	12	12	0.158191492977523	0.999635049179722
A.DNA.integrity.scanning.protein.that.co.occurs.with.RadA	treatment	F	0.45444682711169	0.49660367887092	12	12	0.386885473235997	0.999635049179722
A.DNA.integrity.scanning.protein.that.co.occurs.with.RadA	treatment	S	-0.0364124695573989	0.49660367887092	12	12	0.943349239455306	0.999635049179722
A.Gammaproteobacteria.Cluster.Relating.to.Translation	treatment	B	0.0385843825971683	0.67030357182445	12	12	0.955508876196671	0.999635049179722
A.Gammaproteobacteria.Cluster.Relating.to.Translation	treatment	F	-0.134431218786668	0.67030357182445	12	12	0.846053015968057	0.999635049179722
A.Gammaproteobacteria.Cluster.Relating.to.Translation	treatment	S	-0.459625552231318	0.67030357182445	12	12	0.512280961449816	0.999635049179722
A.Glutathione.dependent.Thiol.Reductase.Associated.with.a.Step.in.Lysine.Biosynthesis	treatment	B	0.114212311883881	1.00193782719243	12	9	0.912053481022633	0.999635049179722
A.Glutathione.dependent.Thiol.Reductase.Associated.with.a.Step.in.Lysine.Biosynthesis	treatment	F	0.802769119922764	1.00193782719243	12	9	0.446148231955341	0.999635049179722
A.Glutathione.dependent.Thiol.Reductase.Associated.with.a.Step.in.Lysine.Biosynthesis	treatment	S	-0.0397763676624164	1.00193782719243	12	9	0.969305603334883	0.999635049179722
A.Gram.positive.cluster.that.relates.ribosomal.protein.L28P.to.a.set.of.uncharacterized.proteins	treatment	B	-0.0138767149164124	0.0386182981070148	12	12	0.728648030393677	0.999635049179722
A.Gram.positive.cluster.that.relates.ribosomal.protein.L28P.to.a.set.of.uncharacterized.proteins	treatment	S	-0.0253258169547032	0.0386182981070148	12	12	0.53035803760418	0.999635049179722
A.Hypothetical.Protein.Related.to.Proline.Metabolism	treatment	B	-0.120637344068912	0.122245766679176	12	12	0.352622342917773	0.999635049179722
A.Hypothetical.Protein.Related.to.Proline.Metabolism	treatment	F	-0.13472027520915	0.122245766679176	12	12	0.302489741600714	0.999635049179722
A.Hypothetical.Protein.Related.to.Proline.Metabolism	treatment	S	-0.00259151032105373	0.122245766679176	12	12	0.983605975149111	0.999635049179722
A.TRAP.transporter.and.a.hypothetical	treatment	B	0.428904714990831	0.387913377037018	12	12	0.301007673904832	0.999635049179722
A.TRAP.transporter.and.a.hypothetical	treatment	F	0.709768430467229	0.387913377037018	12	12	0.104683833135207	0.999635049179722
A.TRAP.transporter.and.a.hypothetical	treatment	S	0.672023974654844	0.387913377037018	12	12	0.121437151783797	0.999635049179722
A.conserved.operon.linked.to.TyrR.and.possibly.involved.in.virulence	treatment	F	0.711198305197188	0.376681039120779	12	4	0.0957105188007819	0.999635049179722
A.conserved.operon.linked.to.TyrR.and.possibly.involved.in.virulence	treatment	S	0.789514330231013	0.376681039120779	12	4	0.0693703861237586	0.999635049179722
ABC.transporter.alkylphosphonate..TC.3.A.1.9.1.	treatment	B	-0.152521425544653	0.198789824629802	12	12	0.464971924410435	0.999635049179722
ABC.transporter.alkylphosphonate..TC.3.A.1.9.1.	treatment	F	-0.275328582435194	0.198789824629802	12	12	0.203441140990744	0.999635049179722
ABC.transporter.alkylphosphonate..TC.3.A.1.9.1.	treatment	S	-0.107893320096615	0.198789824629802	12	12	0.602090107846527	0.999635049179722
ABC.transporter.branched.chain.amino.acid..TC.3.A.1.4.1.	treatment	B	0.0604557850532058	0.0512096959420171	12	12	0.271688108831046	0.999635049179722
ABC.transporter.branched.chain.amino.acid..TC.3.A.1.4.1.	treatment	F	0.017561758000475	0.0512096959420171	12	12	0.740482203534488	0.999635049179722
ABC.transporter.branched.chain.amino.acid..TC.3.A.1.4.1.	treatment	S	-0.00120381625712427	0.0512096959420171	12	12	0.981821163696305	0.999635049179722
ABC.transporter.dipeptide..TC.3.A.1.5.2.	treatment	B	-0.0305698999819967	0.0400249213007884	12	12	0.466928871352849	0.999635049179722
ABC.transporter.dipeptide..TC.3.A.1.5.2.	treatment	F	-0.0313893396187396	0.0400249213007884	12	12	0.455488063666838	0.999635049179722
ABC.transporter.dipeptide..TC.3.A.1.5.2.	treatment	S	-0.11571722288554	0.0400249213007884	12	12	0.0201641898003456	0.999635049179722
ABC.transporter.oligopeptide..TC.3.A.1.5.1.	treatment	B	-0.0292309848835431	0.0424708065988692	12	12	0.510749375718687	0.999635049179722
ABC.transporter.oligopeptide..TC.3.A.1.5.1.	treatment	F	-0.0296296744211668	0.0424708065988692	12	12	0.505164319275182	0.999635049179722
ABC.transporter.oligopeptide..TC.3.A.1.5.1.	treatment	S	-0.032084091496525	0.0424708065988692	12	12	0.471639687206002	0.999635049179722
ABC.transporter.tungstate..TC.3.A.1.6.2.	treatment	B	-0.598630691704366	0.337779167946007	12	12	0.114292627244378	0.999635049179722
ABC.transporter.tungstate..TC.3.A.1.6.2.	treatment	F	-0.384617653397569	0.337779167946007	12	12	0.287789637356502	0.999635049179722
ABC.transporter.tungstate..TC.3.A.1.6.2.	treatment	S	-0.236860136525402	0.337779167946007	12	12	0.503044701064089	0.999635049179722
ATP.dependent.Nuclease	treatment	B	0.108461319219527	0.0572522552316914	12	12	0.0947749967567352	0.999635049179722
ATP.dependent.Nuclease	treatment	F	-0.0226944655184775	0.0572522552316914	12	12	0.702177445996892	0.999635049179722
ATP.dependent.Nuclease	treatment	S	-0.01396391655693	0.0572522552316914	12	12	0.813445472708665	0.999635049179722
ATP.dependent.RNA.helicases..bacterial	treatment	B	-0.042557171517244	0.0640651806670261	12	12	0.525191309230867	0.999635049179722
ATP.dependent.RNA.helicases..bacterial	treatment	F	-0.0465020031134593	0.0640651806670261	12	12	0.488616047852795	0.999635049179722
ATP.dependent.RNA.helicases..bacterial	treatment	S	-0.0682618295059586	0.0640651806670261	12	12	0.31774550282961	0.999635049179722
ATP.dependent.efflux.pump.transporter.Ybh	treatment	B	-0.030754872870414	0.150349603210349	12	12	0.843027566113698	0.999635049179722
ATP.dependent.efflux.pump.transporter.Ybh	treatment	F	0.368222929981558	0.150349603210349	12	12	0.0399921135811017	0.999635049179722
ATP.dependent.efflux.pump.transporter.Ybh	treatment	S	0.161501077732494	0.150349603210349	12	12	0.314074249871245	0.999635049179722
Accessory.colonization.factor	treatment	B	-0.120414494454247	0.652430591641081	12	12	0.858164706797704	0.999635049179722
Accessory.colonization.factor	treatment	F	0.572795077195667	0.652430591641081	12	12	0.405570238474702	0.999635049179722
Accessory.colonization.factor	treatment	S	0.376523977424018	0.652430591641081	12	12	0.579738889624501	0.999635049179722
Acetoin..butanediol.metabolism	treatment	B	-0.111099545400623	0.0724071575500132	12	12	0.163483557420334	0.999635049179722
Acetoin..butanediol.metabolism	treatment	F	-0.178109736695642	0.0724071575500133	12	12	0.0393288128791399	0.999635049179722
Acetoin..butanediol.metabolism	treatment	S	-0.0607136029475517	0.0724071575500133	12	12	0.42609066589323	0.999635049179722
Acetone.Butanol.Ethanol.Synthesis	treatment	B	0.0967184434981447	0.194208806609389	12	12	0.631875053795443	0.999635049179722
Acetone.Butanol.Ethanol.Synthesis	treatment	F	0.309984199932289	0.194208806609389	12	12	0.149124510231882	0.999635049179722
Acetone.Butanol.Ethanol.Synthesis	treatment	S	0.179468701941367	0.194208806609389	12	12	0.382460811897052	0.999635049179722
Acetyl.CoA.fermentation.to.Butyrate	treatment	B	-0.0245786812325288	0.0520997120930362	12	12	0.6496955480915	0.999635049179722
Acetyl.CoA.fermentation.to.Butyrate	treatment	F	0.0818578698794561	0.0520997120930362	12	12	0.154783817283837	0.999635049179722
Acetyl.CoA.fermentation.to.Butyrate	treatment	S	0.0555688841510454	0.0520997120930362	12	12	0.317285531968819	0.999635049179722
Acyl.CoA.thioesterase.II	treatment	B	-0.174453506794109	0.480988309022845	12	12	0.726225947031004	0.999635049179722
Acyl.CoA.thioesterase.II	treatment	F	0.397899874428526	0.480988309022845	12	12	0.43207430384751	0.999635049179722
Acyl.CoA.thioesterase.II	treatment	S	-0.429632966465372	0.480988309022845	12	12	0.397807377583061	0.999635049179722
Adaptation.to.d.cysteine	treatment	B	-0.0851988986963227	0.283098334225303	12	12	0.771124755100656	0.999635049179722
Adaptation.to.d.cysteine	treatment	F	0.0874400599005904	0.283098334225303	12	12	0.765312335025225	0.999635049179722
Adaptation.to.d.cysteine	treatment	S	-0.0984175164053682	0.283098334225303	12	12	0.737076895829058	0.999635049179722
Adenosyl.nucleosidases	treatment	B	0.103716614801239	0.0658762764316867	12	12	0.154038793468144	0.999635049179722
Adenosyl.nucleosidases	treatment	F	0.149775654835507	0.0658762764316868	12	12	0.0525948933629084	0.999635049179722
Adenosyl.nucleosidases	treatment	S	0.116121325291663	0.0658762764316868	12	12	0.115965684302088	0.999635049179722
Adhesins.in.Staphylococcus	treatment	B	-0.241874833391784	0.246624963759056	12	12	0.355445748302052	0.999635049179722
Adhesins.in.Staphylococcus	treatment	F	-0.0653870557448573	0.246624963759056	12	12	0.797614787520455	0.999635049179722
Adhesins.in.Staphylococcus	treatment	S	-0.0561663793260106	0.246624963759056	12	12	0.82556102008536	0.999635049179722
Adhesion.of.Campylobacter	treatment	B	-0.0790303482670424	0.0962158120464259	12	12	0.435219205727929	0.999635049179722
Adhesion.of.Campylobacter	treatment	F	-0.0472609098417025	0.0962158120464259	12	12	0.63647814295903	0.999635049179722
Adhesion.of.Campylobacter	treatment	S	-0.0944489912495178	0.0962158120464259	12	12	0.355029519976293	0.999635049179722
Alanine.biosynthesis	treatment	B	0.00712750098059652	0.0412508804140121	12	12	0.867112472861657	0.999635049179722
Alanine.biosynthesis	treatment	F	0.0320600737020156	0.0412508804140121	12	12	0.459404942645464	0.999635049179722
Alanine.biosynthesis	treatment	S	-0.0238563477426341	0.0412508804140121	12	12	0.57895789821845	0.999635049179722
Alginate.metabolism	treatment	B	0.00290378570302954	0.0815183391863411	12	12	0.972457142326795	0.999635049179722
Alginate.metabolism	treatment	F	-0.0314092578463642	0.0815183391863411	12	12	0.710055461183634	0.999635049179722
Alginate.metabolism	treatment	S	-0.000651590356109083	0.0815183391863411	12	12	0.993818168111505	0.999635049179722
Alkaloid.biosynthesis.from.L.lysine	treatment	B	-0.241270798024339	0.538974612482673	12	12	0.666280644451704	0.999635049179722
Alkaloid.biosynthesis.from.L.lysine	treatment	F	0.823763809714616	0.538974612482673	12	12	0.164938412651751	0.999635049179722
Alkaloid.biosynthesis.from.L.lysine	treatment	S	-0.00462718944748346	0.538974612482673	12	12	0.993360336980454	0.999635049179722
Alkanesulfonate.assimilation	treatment	B	0.00322256294232721	0.061415197136438	12	12	0.959439388351615	0.999635049179722
Alkanesulfonate.assimilation	treatment	F	-0.0143734277089109	0.061415197136438	12	12	0.820834380315045	0.999635049179722
Alkanesulfonate.assimilation	treatment	S	0.00144151840017238	0.061415197136438	12	12	0.981848916716283	0.999635049179722
Alkanesulfonates.Utilization	treatment	B	-0.311686508652372	0.262002398395761	12	12	0.268297033401938	0.999635049179722
Alkanesulfonates.Utilization	treatment	F	-0.447134325481217	0.262002398395761	12	12	0.126283841477354	0.999635049179722
Alkanesulfonates.Utilization	treatment	S	-0.635449246644076	0.262002398395761	12	12	0.0415017979197167	0.999635049179722
Alkylphosphonate.utilization	treatment	B	0.0395499601763475	0.283148562073484	12	12	0.892365992206632	0.999635049179722
Alkylphosphonate.utilization	treatment	F	-0.152234126734397	0.283148562073484	12	12	0.605449227928585	0.999635049179722
