feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Beta.lactamase.cluster.in.Streptococcus	treatment	S	2.87749758518079	0.160201847194613	12	12	9.4653070271275e-08	7.97626674106956e-05
Beta.lactamase.cluster.in.Streptococcus	treatment	FS	2.96948127786136	0.160201847194613	12	12	7.3980924157167e-08	7.97626674106956e-05
Late.competence	treatment	S	2.83787430599352	0.159301040698904	12	12	1.00946254044067e-07	7.97626674106956e-05
Late.competence	treatment	FS	2.77890195634518	0.159301040698904	12	12	1.18959981224005e-07	7.97626674106956e-05
Competence.in.Streptococci	treatment	S	3.14722224798022	0.240241407705859	12	12	1.09577295129492e-06	0.000367357881921623
Competence.in.Streptococci	treatment	FS	3.22871460884761	0.240241407705859	12	12	9.00284719995144e-07	0.000367357881921623
SecY2.SecA2.Specialized.Transport.System	treatment	S	3.30119404227823	0.249193883693051	12	12	1.00560833406555e-06	0.000367357881921623
SecY2.SecA2.Specialized.Transport.System	treatment	FS	3.27114193388043	0.249193883693051	12	12	1.07880647461359e-06	0.000367357881921623
Chitin.and.N.acetylglucosamine.utilization	treatment	S	-0.189421509517445	0.0166182323075489	12	12	3.16952144524454e-06	0.000944517390682873
Urea.decomposition	treatment	S	1.49798261989746	0.136539961213747	12	12	4.23232712537817e-06	0.00113511013502643
L.Arabinose.utilization	treatment	S	-0.170367406647679	0.0164753535991872	12	12	6.60594072274942e-06	0.00122555440784562
Sucrose.specific.PTS	treatment	S	3.62073962509761	0.352228562214465	12	12	6.90662254123152e-06	0.00122555440784562
Sucrose.specific.PTS	treatment	FS	3.59331581454803	0.352228562214465	12	12	7.31128654941462e-06	0.00122555440784562
Urea.decomposition	treatment	FS	1.43910823011328	0.136539961213747	12	12	5.72482274979173e-06	0.00122555440784562
Urease.subunits	treatment	S	1.62316290043229	0.15177962330517	12	12	5.13167557824433e-06	0.00122555440784562
Urease.subunits	treatment	FS	1.55466470303466	0.15177962330517	12	12	7.09369690732507e-06	0.00122555440784562
