feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Fusobacterium_nucleatum	treatment	B	-2.87596450859268	0.433571754763052	12	6	0.000163636674017024	0.0405000768192135
Fusobacterium_nucleatum	treatment	S	-2.87596450859268	0.433571754763052	12	6	0.000163636674017024	0.0405000768192135
Ruminococcaceae_unclassified_SGB4425	treatment	B	-0.390994513649349	0.0635460224252913	12	12	0.000273116605005089	0.0450642398258396
Streptococcus_salivarius	treatment	F	-0.621264743131426	0.113612347362229	12	12	0.000595656254796934	0.0737124615311206
Blautia_massiliensis	treatment	B	0.355743541438036	0.0886720835057666	12	12	0.00388475395517879	0.3845906415627
Bifidobacterium_adolescentis	treatment	B	0.256982693080195	0.0830650771329738	12	12	0.0148051862037962	0.637794520088787
Blautia_massiliensis	treatment	S	0.226126384073344	0.0886720835057667	12	12	0.0341671260029131	0.637794520088787
Candidatus_Cibiobacter_qucibialis	treatment	B	0.177317305057176	0.0744273190963907	12	12	0.0443775814484874	0.637794520088787
Akkermansia_muciniphila	treatment	B	-0.21669212656652	0.0779952297283798	12	12	0.0239883640383362	0.637794520088787
Lachnospiraceae_bacterium	treatment	B	-0.407510314468651	0.157691973622706	12	12	0.0324031312674907	0.637794520088787
Bifidobacterium_pseudocatenulatum	treatment	F	-0.44253515690665	0.181678809462817	12	12	0.0408304647215208	0.637794520088787
Streptococcus_thermophilus	treatment	S	-1.59892922526781	0.57797994433175	12	11	0.0244317444917728	0.637794520088787
Alistipes_onderdonkii	treatment	F	-0.430672053269848	0.177346161043213	12	12	0.0413035314764856	0.637794520088787
Barnesiella_intestinihominis	treatment	B	-0.405964692584654	0.149823537949563	12	12	0.0266738277668257	0.637794520088787
GGB3293_SGB4348	treatment	B	-1.29413877368362	0.480187771647713	12	12	0.0272816155079209	0.637794520088787
Clostridium_sp_AF34_10BH	treatment	B	-1.11231916502386	0.424159816508958	12	12	0.0305361594209468	0.637794520088787
GGB1267_SGB1701	treatment	B	-3.0966433475577	1.14506625311451	12	12	0.0268928924079869	0.637794520088787
Ruminococcaceae_unclassified_SGB15265	treatment	B	-0.753014775476375	0.271448886766983	12	12	0.0241449873835623	0.637794520088787
Ruminococcaceae_unclassified_SGB15265	treatment	F	-0.645903904458538	0.271448886766983	12	12	0.0445826890224451	0.637794520088787
Bacteroidales_bacterium	treatment	B	-2.46981686078159	1.01341896638843	12	12	0.0407475727579568	0.637794520088787
Agathobaculum_butyriciproducens	treatment	F	-2.15509877390282	0.637060046621152	12	12	0.00960059426599157	0.637794520088787
Phocaeicola_plebeius	treatment	B	-2.1072193614607	0.882923059619172	12	8	0.0440864251789744	0.637794520088787
GGB3746_SGB5089	treatment	B	-1.26501038871537	0.428114408636368	12	11	0.0182898157744009	0.637794520088787
Bilophila_wadsworthia	treatment	F	-3.43710093911834	1.07803721798859	12	6	0.0128362619742113	0.637794520088787
Lachnospira_pectinoschiza	treatment	B	-3.13378123907668	1.32108598111414	12	10	0.0450965822285001	0.637794520088787
Lachnospira_pectinoschiza	treatment	F	-3.17939517987085	1.32108598111414	12	10	0.0427308060169236	0.637794520088787
Bacteroides_finegoldii	treatment	B	-3.92715247638126	1.50112148756683	12	6	0.0308345116973289	0.637794520088787
Ruminococcus_lactaris	treatment	F	-2.89831965686752	0.973823382055414	12	11	0.0177020485096552	0.637794520088787
Weissella_confusa	treatment	B	-1.38688045471257	0.573534871741742	12	5	0.0419725340335964	0.637794520088787
Weissella_confusa	treatment	F	-1.75785016989262	0.573534871741742	12	5	0.0154661885891487	0.637794520088787
GGB3256_SGB4303	treatment	B	-2.10189382517404	0.767620441740281	12	6	0.0255203803631019	0.637794520088787
GGB51441_SGB71759	treatment	B	-3.90647517188197	1.55635026638457	12	4	0.0363696213738294	0.637794520088787
GGB51441_SGB71759	treatment	F	-3.90647517188197	1.55635026638457	12	4	0.0363696213738294	0.637794520088787
Parolsenella_catena	treatment	B	-1.54752795627765	0.546960974228879	12	4	0.0221733868502301	0.637794520088787
Parolsenella_catena	treatment	F	-1.54752795627765	0.546960974228879	12	4	0.0221733868502301	0.637794520088787
Bacteroides_stercoris	treatment	B	-0.872837578628086	0.371937205588972	12	12	0.0469198822537655	0.645148380989275
Holdemanella_biformis	treatment	F	-3.43693701215824	1.48407660329657	12	7	0.049235400637664	0.658689819341721
Phocaeicola_vulgatus	treatment	S	0.237832495906263	0.105125721709055	12	12	0.0535246497362146	0.663850212201989
Akkermansia_muciniphila	treatment	S	-0.178534568841832	0.0779952297283799	12	12	0.0513413519474137	0.663850212201989
Blautia_caecimuris	treatment	S	-1.33971649123062	0.592551109595719	12	12	0.0536444615920799	0.663850212201989
Bacteroides_thetaiotaomicron	treatment	S	-2.33719264410049	1.04746208382104	12	10	0.0561837144903064	0.669224759242539
Bacteroidaceae_bacterium	treatment	B	-2.82807489060885	1.27133445866006	12	7	0.0567827068448215	0.669224759242539
Phocaeicola_vulgatus	treatment	F	0.23195783858083	0.105125721709055	12	12	0.0584007166157747	0.672287319181592
Blautia_massiliensis	treatment	F	0.192628584272381	0.0886720835057666	12	12	0.0615905943383926	0.692894186306916
